| 04/23/2021 16:21:56| Guest | Connexion | Connected Successfully| user
| 06/05/2021 02:14:30| admin | INSERTION | 1, 3, Accounting & Finance, 6, Students will learn the basic concepts of accounting such as the construction of balance sheets, cash flow, P&L, and other financial statements. In addition, students will learn what use these financial statements have for external stakeholders such as investors and creditors. The theoretical foundations are enriched by real-world examples with a focus on accounting for innovative ventures and startups in Burkina Faso.
Additionally, students will be taught what an investment decision is by learning fundamental concepts such as cash value and internal interest rates, including interest yield and risk management. Key lessons in exchange rates, financial institutions, and instruments round off the basis in finance. The course also includes an introduction to business financing and business valuation with a focus on entrepreneurial ventures.
Grading: 100% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:14:58| admin | INSERTION | 5, 7, Mathematics I, 6, Basic concepts (sets, tuples, real numbers, sum notation, natural numbers, complex numbers, polynomials, power series), linear algebra (vectors, matrices, subspaces, systems of linear equations, analytic geometry, linear optimization, determinants), consequences (consequences, linear recursion, Limit values, series), real functions (general function term, polynomial functions, rational functions, power series functions, exponential function, trigonometric functions, logarithm, power functions, limits and continuity), differential calculus (differential quotient and derivative, derivative rules, higher derivatives, curve discussions, optimization problems, Taylor series ), Integral calculus (integral, area calculation, parent function, main theorem of differential and integral calculus, integration rules, applications of integral calculus, differential equations), multidimensional analysis (functions of multiple variables, partial derivative, gradient, Hesse matrix, extremal with and without constraints).| module
<<<<<<< Updated upstream
| 06/05/2021 02:15:22| admin | INSERTION | 1, 3, Back-End Web Development, 6, In this course, you will learn about the basics of how Angular works, and why Angular has emerged as a popular framework for JavaScript/TypeScript application development. You will also learn how to properly set up your development environment for creating an Angular app, including installing VS Code, Node.JS, TypeScript, and the Angular CLI.
Students will gain a deep understanding of Node and learn how NodeJS works under the hood. Node is a technology which enables users to develop website back-ends with JavaScript. Users will learn to build both: APIs for Android back-ends as well as back-ends for web applications. This includes user authentications, security, and data storage using SQL. The aim is to turn the students into professional Node developers capable of developing, testing, and deploying real-world production applications.
Grading: 80% Exam 20% Participation| module
<<<<<<< Updated upstream
| 06/05/2021 02:16:20| admin | INSERTION | 5, 7, Physics, 6, Students will comprehend the concept of physics, especially concerning the application of physical phenomena and laws (e.g. optics due to the growing importance of optoelectronics or mechanics in connection with machines and microsystems technology). Furthermore, the fundamentals for the measurements of non-electrical quantities are to be laid out. Subtopics within this course include: mechanics of the mass point and the rigid body; wave mechanics; wave optics; beam optics; basics of kinetic gas theory; and introduction to quantum mechanics.| module
<<<<<<< Updated upstream
| 06/05/2021 02:17:02| Kambou | UPDATE | NOM_PERE = 'Yameogo Philipe', PERE_PROFESSION = 'IT manager', NOM_MERE = 'Zongo Elie', MERE_PROFESSION = 'English Teacher', MOTIVATION = 'Maths: 13
Logic: 17
English: 17', OBSERVATION = 'Feel at ease in English', STATUT = 'bourse_waiting', RECOMMENDATION = 'Belem Mahamadi'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:17:22| admin | INSERTION | 5, 7, Electrical Engineering I, 6, Electrical Engineering 1 teaches the physical and electrotechnical basic quantities and terms for the description of electrical circuits and how to apply them in the analysis and evaluation of concrete circuits. Additionally, the course manifests understanding the principle of the equivalent circuit diagram for the analysis of electronic circuits and how to apply it to concrete cases, while analyzing and evaluating linear electrical networks with direct current excitation utilizing network theory.| module
<<<<<<< Updated upstream
| 06/05/2021 02:18:19| admin | INSERTION | 1, 3, Algorithms and Data structures, 6, Basic programming techniques (loops, branches, etc.).
Elementary processing of strings, design, and analysis of simple algorithms, complexity measures.
Abstract data structures, graphs, trees, lists, snakes, stacks.
Sort, search, algorithms on graphs, numerical algorithms, optional: data compression.
Grading: 100% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:18:33| admin | INSERTION | 5, 7, Introduction to Energy Generation & Renewable Energy, 6, Students will be given an overview of the main renewable energy sources, concepts, technologies and challenges to tackle climate change and other sustainable development objectives, as well as an insight into possible solutions for sustainable energy use. Students will be able to identify, understand and evaluate the different renewable energy sources available today and in the future. Subtopics within this course include: basic energy concepts; hydro energy; geothermal energy; wind power; solar thermal energy; and case studies on renewable energy systems.| module
<<<<<<< Updated upstream
| 06/05/2021 02:19:14| admin | INSERTION | 1, 3, Back-End Web Development Project, 6, In this course, you will learn about the basics of how Angular works, and why Angular has emerged as a popular framework for JavaScript/TypeScript application development. You will also learn how to properly set up your development environment for creating an Angular app, including installing VS Code, Node.JS, TypeScript, and the Angular CLI.
Students will gain a deep understanding of Node and learn how NodeJS works under the hood. Node is a technology which enables users to develop website back-ends with JavaScript. Users will learn to build both: APIs for Android back-ends as well as back-ends for web applications. This includes user authentications, security, and data storage using SQL. The aim is to turn the students into professional Node developers capable of developing, testing, and deploying real-world production applications.
Grading: 80% Exam 20% Participation| module
<<<<<<< Updated upstream
| 06/05/2021 02:20:15| admin | INSERTION | 1, 4, Software Engineering, 6, In this course, students will learn to build large-scale software systems. The content of this course will be the entire process of software development from requirement elicitation to software design and testing. In this process, students will especially learn how to structure the architecture of complex programs.

Grading: 100% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:20:52| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:20:54| admin | INSERTION | 1, 4, Marketing & Sales with campaign development, 6, This course clarifies key marketing methods and concepts relevant for startups and entrepreneurs in general. Students will learn to answer key marketing questions such as “what and how am I selling to whom?” by understanding customer needs and designing customer-centric marketing campaigns. The course shows students how to leverage limited resources for their marketing efforts and how to develop a competitive advantage.

Grading: 70% Assignments 30% Project| module
<<<<<<< Updated upstream
| 06/05/2021 02:21:55| admin | INSERTION | 1, 4, Network Principles & Architecture, 6, This course prepares students to understand business analytics and become leaders in these areas in business organizations. This course teaches the scientific process of transforming data into insights for making better business decisions. It covers the methodologies, issues, and challenges related to analyzing business data. It will illustrate the processes of analytics by allowing students to apply business analytics algorithms and methodologies to business problems. The use of examples places business analytics techniques in context and teaches students how to avoid the common pitfalls, emphasizing the importance of applying proper business analytics techniques.

Grading: 100% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:23:07| admin | INSERTION | 1, 4, Entrepreneurial Opportunities & Venture Creation in Burkina Faso, 6, This course involves key concepts for ideating and evaluating business opportunities. Different techniques and methods for ideation such as design thinking will be presented and practiced. Afterward, students will learn how to test, validate, and prototype their idea based on three key factors: desirability, viability, and feasibility.

Grading: 60% Assignments 40% Presentation| module
<<<<<<< Updated upstream
| 06/05/2021 02:23:17| Kambou | UPDATE | NOM_PERE = 'Robert Miyazaki', PERE_PROFESSION = 'Manga drawer', NOM_MERE = 'Nishiki Nishio', MERE_PROFESSION = 'Voice Actress', MOTIVATION = 'Maths: 17
Logic: 16
English: 20', OBSERVATION = 'very passionated by IT and design', STATUT = 'bourse_waiting', RECOMMENDATION = 'Ken Kaneki'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:23:44| admin | INSERTION | 1, 4, Mobile Development, 6, In teams, the students will develop first a website with the help of the acquired programming skills through the web development courses and then transform that into a mobile application. Again, this can also be done via Upwork, where students will have the possibility to work on real-life requests.

Grading: 100% Project| module
<<<<<<< Updated upstream
| 06/05/2021 02:24:07| admin | INSERTION | 5, 7, English EE, 6, The focus of the course is on becoming a better communicator. This includes presentation skills, negotiation skills, and debating skills. The course incorporates topics of interest to the students and the teacher (e.g. sports or politics) and students get the task to either hold a presentation, negotiate about a topic, or improve their debating skills. The emphasis is not on the discussed topic but should be on body language, articulation, and confidence. This course is a learning-by-doing course. Students are given multiple research tasks, which they need to solve using internet research. A teacher, experienced with Research, can emphasize some key points and show shortcuts using the Google Search Engine.| module
<<<<<<< Updated upstream
| 06/05/2021 02:24:52| admin | INSERTION | 5, 7, Methodology of academic studies, 6, literature studies, project work, exam preparation, group works…

optional 2-3 days seminar| module
<<<<<<< Updated upstream
| 06/05/2021 02:25:08| admin | INSERTION | 4, 5, Data Science & Python, 6, Focus on Python data structures, and work with string, list, and range sequences. Discover the power of list iteration, and learn about string and list methods. From there, get the details on file input and output—open files, read them, add to them, close them, and more. At the end of the course, you’ll be able to slice strings into substrings, create lists, iterate through them, import files, and use file append mode, along with a lot of other practical Python tasks, as you get started coding.

Grading: 50% Project 50% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:25:17| Kambou | UPDATE | NOM_PERE = 'Kabore Boukary', PERE_PROFESSION = 'Computer Scientist', NOM_MERE = 'Zongo Marth', MERE_PROFESSION = 'Computer Scientist', MOTIVATION = 'Maths: 15
Logic: 14
English: 16', OBSERVATION = 'Auto didact, and loves design', STATUT = 'bourse_waiting', RECOMMENDATION = 'Ouedraogo Boukary'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:25:46| admin | INSERTION | 4, 5, Business Ethics, 6, This class is a basic introduction to most preeminent concepts, problems, discussions, and theories in the field of business ethics. Although this class is primarily theoretical, attention will be paid to practical moral problems related to business. Students will be expected to engage in independent moral reasoning. Students are encouraged to bring their own experiences and ideas to bear on issues discussed in class.

Grading: 100% Exam| module
<<<<<<< Updated upstream
| 06/05/2021 02:25:49| admin | INSERTION | 5, 2, Mathematics II, 6, This course equips students with a deeper understanding of mathematical terms, structural contexts, ways of thinking and methods required for an application in electrical engineering. They will master more complex practical mathematical-technical problems analytically and numerically with the help of suitable software tools and to critically evaluate this solution. Subtopics within this course include: rows; multidimensional analysis; vector analysis; and numerical methods.| module
<<<<<<< Updated upstream
| 06/05/2021 02:26:26| admin | INSERTION | 4, 5, Business Model Evolution, 6, This course introduces relevant business models and their key characteristics. Students will learn how to redesign business models in order to increase profits or to respond to market changes. Main part of the course is a practical application in which student teams choose a specific existing business model of a company and rethink how the company does business in the future. Students will be continuously provided with guidance and pitch their business model evolution ideas during a final presentation.

Grading: 100% Project and Presentation| module
<<<<<<< Updated upstream
| 06/05/2021 02:26:56| admin | INSERTION | 4, 5, Planning, Building, Pitching, 6, This course involves the practical application of theoretical concepts in entrepreneurship that students learned in previous courses. The core of this course is a real-world project in which students conceptualize and design a new product or service concept in a team. Student teams can either work on actual development problems with industry partners or conceptualize their own venture. They are guided by mentors and project partners along the way. Several input sessions on subjects such as ideation, prototyping, and business planning take place during the course. Students apply these input sessions directly in their project and present their progress continuously in front of the class. The goal is to develop a prototype and business model for the respective problem and present these at the final product fair.

Grading: 70% Assignments 30% Presentation| module
<<<<<<< Updated upstream
| 06/05/2021 02:28:00| Kambou | UPDATE | NOM_PERE = 'Nana Jeremie', PERE_PROFESSION = 'Driver', NOM_MERE = 'Bouda Fatim', MERE_PROFESSION = 'Policeman', MOTIVATION = 'Maths: 10
Logic: 12
English: 13', OBSERVATION = 'Have to follow extra courses', STATUT = 'bourse_waiting', RECOMMENDATION = 'Semde Salif'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:29:47| Kambou | UPDATE | NOM_PERE = 'Birba Moussa', PERE_PROFESSION = 'Merchant', NOM_MERE = 'Kabore Oumou', MERE_PROFESSION = 'N.D', MOTIVATION = 'Maths: 17
Logic: 14
English: 11', OBSERVATION = 'Good student, must complet an english Test', STATUT = 'bourse_waiting', RECOMMENDATION = 'Yameogo Felix'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:31:46| Kambou | UPDATE | NOM_PERE = 'Sasuke Ouedraogo', PERE_PROFESSION = 'Lawyer', NOM_MERE = 'Kabre Tsunade', MERE_PROFESSION = 'IT test', MOTIVATION = 'Maths: 10
Logic: 9
English: 15', OBSERVATION = 'Have to improve logic and maths skill for programming', STATUT = 'bourse_waiting', RECOMMENDATION = 'Naruto'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 02:33:31| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:35:18| MaximeBako | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:37:57| OlivierTindano | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:40:43| IsidoreKOURAOGO | Connexion | Connection Rejected| user
<<<<<<< Updated upstream
| 06/05/2021 02:41:07| IsidoreKOURAOGO | Connexion | Connection Rejected| user
<<<<<<< Updated upstream
| 06/05/2021 02:41:31| IsidoreKOURAOGO | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:45:35| Logoudoro | INSERTION | 35, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:04| Logoudoro | INSERTION | 6, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:04| Logoudoro | INSERTION | 27, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:04| Logoudoro | INSERTION | 35, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:27| Logoudoro | INSERTION | 6, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:27| Logoudoro | INSERTION | 27, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:27| Logoudoro | INSERTION | 12, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:46:27| Logoudoro | INSERTION | 35, 1, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:47:29| Logoudoro | INSERTION | 33, 4, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 02:49:08| admin | INSERTION | 6, 3, Electronics, 6, This course gives students an understanding of the fundamentals and in-depth relationships in power electronics. Students will not only learn about electrical machines and their use in various industrial applications but also about the concepts of electrical energy supply. Subtopics within this course include: passive components; Diodes; Field-effect transistors; Differential and operational amplifiers; and control and regulation concepts for electrical machines.| module
<<<<<<< Updated upstream
| 06/05/2021 02:50:18| admin | INSERTION | 6, 3, Measurement- and regulation techniques, 3, Measurement- and regulation techniques enables students to independently solve typical tasks in the measurement of electrical and non-electrical quantities and estimate the measurement uncertainty of the result. This course gives students the ability to develop suitable measurement concepts, select suitable sensors and measuring instruments and operate them correctly. Subtopics within this course include: Structures of measuring equipment; Properties and areas of application of basic measurement methods; Mode of operation and operation of important measuring instruments; Measurement principles, properties and applications of important sensors; and an introduction to components, interfaces and programs (LabVIEW) for computer-aided measurement technology.| module
<<<<<<< Updated upstream
| 06/05/2021 02:51:37| admin | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 02:52:19| admin | INSERTION | 35, 2021-06-10, 2021-06-15, , 2| survey_set
<<<<<<< Updated upstream
| 06/05/2021 02:52:40| admin | INSERTION | 5, 2, Scientific work in the laboratory, 3, In this practical module, students are taught how to work scientifically in the laboratory. In small groups (2 to 3 students) different expressives have to be carried out. From experiment to experiment, the requirements and complexity are increased. One focus of all experiments is clean documentation, e.g. in the form of a test protocol with the following contents: a) Question b) List of materials c) Test setup d) Experiment performance e) Observation f) Evaluation and interpretation.| module
<<<<<<< Updated upstream
| 06/05/2021 02:55:34| admin | INSERTION | 33, 2021-06-25, 2021-06-26, This is the course feedback survey for [ENTER COURSE NAME]. We use this survey to improve the quality of teaching at BIT. Please be honest in providing your feedback, the answers are completely undisclosed and anonymous., 2| survey_set
<<<<<<< Updated upstream
| 06/05/2021 02:58:36| admin | INSERTION | 6, 2021-06-20, 2021-06-23, This is the course feedback survey for [ENTER COURSE NAME]. We use this survey to improve the quality of teaching at BIT. Please be honest in providing your feedback, the answers are completely undisclosed and anonymous., 2| survey_set
<<<<<<< Updated upstream
| 06/05/2021 02:59:38| admin | INSERTION | 12, 2021-06-25, 2021-06-29, This is the course feedback survey for [ENTER COURSE NAME]. We use this survey to improve the quality of teaching at BIT. Please be honest in providing your feedback, the answers are completely undisclosed and anonymous., 2| survey_set
<<<<<<< Updated upstream
| 06/05/2021 03:09:45| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 15
Logic: 12
English: 13', OBSERVATION = 'Very impressive student', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:09:54| admin | UPDATE | BOURSE = 
                                                1, MOTIVATION = 'Maths: 12
Logic: 12
English: 16', OBSERVATION = 'Feel at ease in English', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:02| admin | UPDATE | BOURSE = 
                                                3, MOTIVATION = 'Maths: 15
Logic: 14 
English: 15', OBSERVATION = 'already knows basics in programming', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:12| admin | UPDATE | BOURSE = 
                                                6, MOTIVATION = 'Maths: 17
Logic: 14
English: 12', OBSERVATION = 'Will have to not be to quiet', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:20| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 14
Logic: 15
English: 18', OBSERVATION = 'High prestance and very eloquant', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:27| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 17
Logic: 16
English: 20', OBSERVATION = 'very passionated by IT and design', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:35| admin | UPDATE | BOURSE = 
                                                3, MOTIVATION = 'Maths: 13
Logic: 17
English: 18', OBSERVATION = 'Enthusiastic girl.
Loves Programming', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:49| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 10
Logic: 9
English: 15', OBSERVATION = 'Have to improve logic and maths skill for programming', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:10:56| admin | UPDATE | BOURSE = 
                                                3, MOTIVATION = 'Maths: 15
Logic: 15
English: 15', OBSERVATION = 'Good in expression. Already show eloquence', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:01| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 18
Logic: 13
English: 13', OBSERVATION = 'Must follow English Courses', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:06| admin | UPDATE | BOURSE = 
                                                4, MOTIVATION = 'Maths: 16
Logic: 16
English: 20', OBSERVATION = 'Best in English expression', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:11| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 13
Logic: 17
English: 17', OBSERVATION = 'Feel at ease in English', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:17| admin | UPDATE | BOURSE = 
                                                3, MOTIVATION = 'Maths: 15
Logic: 14
English: 16', OBSERVATION = 'Auto didact, and loves design', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:23| admin | UPDATE | BOURSE = 
                                                3, MOTIVATION = 'Maths: 10
Logic: 12
English: 13', OBSERVATION = 'Have to follow extra courses', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:11:29| admin | UPDATE | BOURSE = 
                                                2, MOTIVATION = 'Maths: 17
Logic: 14
English: 11', OBSERVATION = 'Good student, must complet an english Test', STATUT = 'enabled'| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:13:46| Logoudoro | Connexion | Connection Rejected| user
<<<<<<< Updated upstream
| 06/05/2021 03:14:02| Logoudoro | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:17:37| Kambou | INSERTION | 33, 4, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 03:17:37| Kambou | INSERTION | 40, 4, 2| enseigner
<<<<<<< Updated upstream
| 06/05/2021 03:19:01| admin | UPDATE | SURVEY_DESCRIPTION = 'This is the course feedback survey for [ENTER COURSE NAME]. We use this survey to improve the quality of teaching at BIT. Please be honest in providing your feedback, the answers are completely undisclosed and anonymous.', START_DATE = '2021-06-10', END_DATE = '2021-06-15'| survey_set
<<<<<<< Updated upstream
| 06/05/2021 03:21:06| admin | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:21:17| Guest | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:22:06| admin | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:23:09| Aissatou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:27:36| admin | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:27:43| Kambou | Connexion | Connection Rejected| user
<<<<<<< Updated upstream
| 06/05/2021 03:28:06| Kambou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | bs00001, bs00001, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | bs00001, Olivia, Sankara, Female, 2004-06-04, Bkhdjjdjdjz, 0, test@gmail.com, 0, Bac D, 14.000, Nana, Computer Science, Ouedraogo, Accountant, Philip Zinda, Bazie Giovanni, enabled, 20| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | 2, bs00001, 4, 06/05/2021 03:29:33, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | bs00001, 2, Maths: 15
Logic: 12
English: 13, Very impressive student, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | 1, 300000 F CFA, 200000, 06/05/2021 03:29:33| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | INSERTION | 7, 200000, 06/05/2021 03:29:33, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:29:33| Aissatou | DELETION | ID_NEW_ETUDIANT = 1| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:36:07| admin | INSERTION | Code1, Trends in computer science engineering and Information Technology, Springer, 2011-09-11, 0, new, livre1.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 03:38:05| admin | INSERTION | Code2, Xamarin Mobile Application Development, Dan Hermes, 2013-06-11, 0, new, livre2.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 03:39:49| admin | INSERTION | Code3, Mobile Design Pattern Gallery, Theresa Nelli, 2016-06-11, 0, new, livre3.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 03:50:07| admin | INSERTION | Code5, JavaScript and JQuery: Interactive Front-End Web Development, Jon Duckett, 2017-06-11, 1, good, livre5.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 03:53:28| admin | INSERTION | Code4, Practical PhP7 Mysql8 and MariaDB website Databases, Adrian West, Steve PrettyMan, 2015-08-11, 1, good, livre4.jpg, free| documents
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | bs00002, bs00002, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | bs00002, Salifou, SEMDE, Male, 1998-09-27, B11320112, 00 226 71 13 44 86, lyfsosemde2@gmail.com, 00 226 70 98 54 85, Bac D, 14.650, Bazie, Giovanni, Sawadogo, Mariam, Lycée Provincial de Koudougou, Nana Jeremie, enabled, 21| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | 1, bs00002, 4, 06/05/2021 03:57:54, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | bs00002, 1, Maths: 12
Logic: 12
English: 16, Feel at ease in English, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | 2, 450000 F CFA, 200000, 06/05/2021 03:57:54| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | INSERTION | 2, 200000, 06/05/2021 03:57:54, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:57:54| Aissatou | DELETION | ID_NEW_ETUDIANT = 2| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | bs00003, bs00003, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | bs00003, Sanou, Mariam, Female, 2002-06-06, B225637, 73578309, test2@gmail.com, 78360937, Bac F, 13.000, Sanou Lougoudoro, Computer Sciencetist, Sankara Olivia, Lecturer, Nazi Boni, Sanou Lougoudoro, enabled, 22| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | 3, bs00003, 6, 06/05/2021 03:58:36, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | bs00003, 3, Maths: 15
Logic: 14 
English: 15, already knows basics in programming, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | 3, 150000 F CFA, 75000, 06/05/2021 03:58:36| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | INSERTION | 3, 75000, 06/05/2021 03:58:36, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:58:36| Aissatou | DELETION | ID_NEW_ETUDIANT = 3| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | bs00004, bs00004, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | bs00004, Emmanuel, YARO, Male, 1999-12-31, B113201322, 00 226 71 13 44 86, lyfsosemde112@gmail.com, 00 226 74 98 54 85, Bac C, 16.000, Nana Jeremie, Driver, Bouda Fatim, Policeman, LPK, Semde Salif, enabled, 23| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | 3, bs00004, 1, 06/05/2021 03:58:59, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | bs00004, 3, Maths: 10
Logic: 12
English: 13, Have to follow extra courses, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | 4, 137500 F CFA, 100000, 06/05/2021 03:58:59| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | INSERTION | 4, 100000, 06/05/2021 03:58:59, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:58:59| Aissatou | DELETION | ID_NEW_ETUDIANT = 13| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:59:09| Kambou | Connexion | Connected Successfully| user
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | bs00005, bs00005, student, user_24px.png, enable| user
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | bs00005, Lougougnara, SANOU, Male, 2005-06-01, B7451230, 56569635, lougougnara@gmail.com, 9893284, Bac D, 14.000, Sanou Mahamadi, Farmer, Sessouma Alimatou, Merchant, LMK, Sanou Lougoudoro, enabled, 24| etudiant
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | 6, bs00005, 1, 06/05/2021 03:59:18, 2| inscription
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | bs00005, 6, Maths: 17
Logic: 14
English: 12, Will have to not be to quiet, 2| historique_bourse
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | 5, 550000 F CFA, 200000, 06/05/2021 03:59:18| scolarite
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | INSERTION | 5, 200000, 06/05/2021 03:59:18, 3| historique_payement
<<<<<<< Updated upstream
| 06/05/2021 03:59:18| Aissatou | DELETION | ID_NEW_ETUDIANT = 4| newetudiant
<<<<<<< Updated upstream
| 06/05/2021 03:59:30| Aissatou | INSERTION | bs00006, bs00006, student, user_24px.png, enable| user
<<<<<<< Updated upstream
